id,provider,country,region,bbox,url
19,Humboldt Transit Authority,US,California,"{'minimum_latitude': 40.0680453004959, 'maximum_latitude': 41.061448107054, 'minimum_longitude': -124.223416986081, 'maximum_longitude': -123.631606, 'extracted_on': '2022-03-14T20:06:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-humboldt-county-gtfs-19.zip?alt=media
558,Huntington Park Express,US,California,"{'minimum_latitude': 33.9633554216803, 'maximum_latitude': 33.9891364484214, 'minimum_longitude': -118.238692091684, 'maximum_longitude': -118.192457392484, 'extracted_on': '2022-12-19T18:38:56+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-huntington-park-express-gtfs-558.zip?alt=media
47,Kern Transit,US,California,"{'minimum_latitude': 34.4136741299023, 'maximum_latitude': 35.77525384, 'minimum_longitude': -119.694137, 'maximum_longitude': -117.6462533, 'extracted_on': '2022-03-14T20:08:17+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kern-transit-gtfs-47.zip?alt=media
2204,Kings Area Rural Transit,US,California,"{'minimum_latitude': 36.002941, 'maximum_latitude': 36.772629, 'minimum_longitude': -120.14516, 'maximum_longitude': -119.288234, 'extracted_on': '2024-11-20T10:34:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kings-area-rural-transit-gtfs-2204.zip?alt=media
30,LA Metro Rail,US,California,"{'minimum_latitude': 33.76804, 'maximum_latitude': 34.16906, 'minimum_longitude': -118.49189, 'maximum_longitude': -117.89085, 'extracted_on': '2022-03-14T20:07:18+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-metro-rail-gtfs-30.zip?alt=media
2250,La Puente LINK,US,California,"{'minimum_latitude': 34.0093465695576, 'maximum_latitude': 34.0554403598575, 'minimum_longitude': -117.980788784323, 'maximum_longitude': -117.924657370715, 'extracted_on': '2024-11-26T22:01:46+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-puente-link-gtfs-2250.zip?alt=media
16,Laguna Beach Transit (LBT),US,California,"{'minimum_latitude': 33.476315, 'maximum_latitude': 33.656395, 'minimum_longitude': -117.799868, 'maximum_longitude': -117.716808, 'extracted_on': '2022-03-14T20:06:26+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-laguna-beach-transit-lbt-gtfs-16.zip?alt=media
68,Lake Transit Authority (LTA),US,California,"{'minimum_latitude': 38.542878, 'maximum_latitude': 39.1896831, 'minimum_longitude': -123.2264562, 'maximum_longitude': -122.475567, 'extracted_on': '2022-03-14T20:10:32+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lake-transit-authority-lta-gtfs-68.zip?alt=media
118,Lassen Rural Bus (LRB),US,California,"{'minimum_latitude': 40.026325, 'maximum_latitude': 40.7193838449299, 'minimum_longitude': -121.230736, 'maximum_longitude': -120.103928, 'extracted_on': '2022-03-14T21:12:38+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lassen-rural-bus-lrb-gtfs-118.zip?alt=media
36,Lawndale Beat,US,California,"{'minimum_latitude': 33.8708620651923, 'maximum_latitude': 33.9017846932411, 'minimum_longitude': -118.369570637078, 'maximum_longitude': -118.344004807838, 'extracted_on': '2022-03-14T20:07:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lawndale-beat-gtfs-36.zip?alt=media
64,Livermore Amador Valley Transit Authority,US,California,"{'minimum_latitude': 37.631448, 'maximum_latitude': 37.732502, 'minimum_longitude': -121.98229, 'maximum_longitude': -121.717493, 'extracted_on': '2022-03-14T20:09:22+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-livermore-amador-valley-transit-authority-gtfs-64.zip?alt=media
1198,Long Beach Transit (LBT),US,California,"{'minimum_latitude': 33.742939, 'maximum_latitude': 34.069347, 'minimum_longitude': -118.447726, 'maximum_longitude': -118.063516, 'extracted_on': '2023-06-21T17:53:53+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-long-beach-transit-lbt-gtfs-1198.zip?alt=media
29,Los Angeles County Metropolitan Transportation Authority,US,California,"{'minimum_latitude': 33.706853, 'maximum_latitude': 34.326157, 'minimum_longitude': -118.860915, 'maximum_longitude': -117.913475, 'extracted_on': '2022-03-14T20:07:16+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-county-metropolitan-transportation-authority-gtfs-29.zip?alt=media
28,Los Angeles County Department of Public Works (the LINK and shuttles),US,California,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2022-03-16T20:09:33+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-county-shuttles-gtfs-28.zip?alt=media
1210,"Los Angeles Department of Transportation (LADOT, DASH, Commuter Express)",US,California,"{'minimum_latitude': 33.721646, 'maximum_latitude': 34.323144444, 'minimum_longitude': -118.882869444444, 'maximum_longitude': -118.131797222222, 'extracted_on': '2022-03-23T23:02:50+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-department-of-transportation-ladot-gtfs-1210.zip?alt=media
570,Lynwood Trolley / Breeze,US,California,"{'minimum_latitude': 33.9076946648605, 'maximum_latitude': 33.9452214237674, 'minimum_longitude': -118.239279931577, 'maximum_longitude': -118.180320930699, 'extracted_on': '2022-12-19T18:39:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lynwood-trolley-breeze-gtfs-570.zip?alt=media
572,Madera County Transit,US,California,"{'minimum_latitude': 36.8516460649093, 'maximum_latitude': 37.337971, 'minimum_longitude': -120.275078, 'maximum_longitude': -119.497243593285, 'extracted_on': '2022-03-16T20:09:48+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-madera-county-transit-gtfs-572.zip?alt=media
2172,Manteca Transit,US,California,"{'minimum_latitude': 37.77562653205229, 'maximum_latitude': 37.82548397, 'minimum_longitude': -121.264007, 'maximum_longitude': -121.1842491534872, 'extracted_on': '2024-11-12T16:54:52+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-manteca-transit-gtfs-2172.zip?alt=media
71,Marin Transit,US,California,"{'minimum_latitude': 37.857136, 'maximum_latitude': 38.124256, 'minimum_longitude': -122.851524, 'maximum_longitude': -122.4561, 'extracted_on': '2022-03-14T20:10:45+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-marin-transit-gtfs-71.zip?alt=media
69,Mendocino Transit Authority,US,California,"{'minimum_latitude': 38.3242, 'maximum_latitude': 39.45186, 'minimum_longitude': -123.816132, 'maximum_longitude': -122.713719, 'extracted_on': '2022-03-14T20:10:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mendocino-transit-authority-gtfs-69.zip?alt=media
86,Merced County Transit (The Bus),US,California,"{'minimum_latitude': 36.9645033416456, 'maximum_latitude': 37.5217855174328, 'minimum_longitude': -121.020239964565, 'maximum_longitude': -120.248, 'extracted_on': '2022-03-14T20:11:42+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-merced-county-transit-the-bus-gtfs-86.zip?alt=media
96,Metrolink,US,California,"{'minimum_latitude': 33.192554, 'maximum_latitude': 34.696579, 'minimum_longitude': -119.205025, 'maximum_longitude': -117.205711, 'extracted_on': '2022-03-14T20:12:19+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-metrolink-gtfs-96.zip?alt=media
51,Mission Bay Transportation Management Association (TMA),US,California,"{'minimum_latitude': 37.766910305944, 'maximum_latitude': 37.7919901456108, 'minimum_longitude': -122.41602803586, 'maximum_longitude': -122.38623989798, 'extracted_on': '2022-03-14T20:08:46+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mission-bay-transportation-management-association-tma-gtfs-51.zip?alt=media
55,Modesto Area Express,US,California,"{'minimum_latitude': 37.580162, 'maximum_latitude': 37.954866, 'minimum_longitude': -121.898961218, 'maximum_longitude': -120.9133, 'extracted_on': '2022-03-14T20:08:53+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-modesto-area-express-gtfs-55.zip?alt=media
2201,Montebello Bus Lines,US,California,"{'minimum_latitude': 33.891737, 'maximum_latitude': 34.11098, 'minimum_longitude': -118.266356, 'maximum_longitude': -117.994749, 'extracted_on': '2024-11-20T10:34:30+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-montebello-bus-lines-gtfs-2201.zip?alt=media
56,Monterey-Salinas Transit (MST),US,California,"{'minimum_latitude': 35.615187, 'maximum_latitude': 36.909498, 'minimum_longitude': -121.936046, 'maximum_longitude': -120.680343, 'extracted_on': '2022-03-14T20:08:57+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-montereysalinas-transit-mst-gtfs-56.zip?alt=media
578,Moorpark City Transit,US,California,"{'minimum_latitude': 34.26332, 'maximum_latitude': 34.3020749386964, 'minimum_longitude': -118.90097, 'maximum_longitude': -118.835209, 'extracted_on': '2022-03-16T20:09:56+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-moorpark-city-transit-gtfs-578.zip?alt=media
579,Morongo Basin Transit Authority,US,California,"{'minimum_latitude': 33.823284, 'maximum_latitude': 34.266281881282, 'minimum_longitude': -116.583611, 'maximum_longitude': -116.036545, 'extracted_on': '2022-03-16T20:09:58+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-morongo-basin-transit-authority-gtfs-579.zip?alt=media
2059,Morro Bay Transit,US,California,"{'minimum_latitude': 35.346999, 'maximum_latitude': 35.403477, 'minimum_longitude': -120.868689, 'maximum_longitude': -120.840761, 'extracted_on': '2024-08-09T19:03:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-morro-bay-transit-gtfs-2059.zip?alt=media
107,Mountain Transit,US,California,"{'minimum_latitude': 34.1005, 'maximum_latitude': 34.272346961248, 'minimum_longitude': -117.326256, 'maximum_longitude': -116.790527, 'extracted_on': '2022-03-14T21:11:58+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mountain-transit-gtfs-107.zip?alt=media
2025,Mountain View Transportation Management Association (MVgo),US,California,"{'minimum_latitude': 37.387655512462, 'maximum_latitude': 37.4314288965063, 'minimum_longitude': -122.111623478335, 'maximum_longitude': -122.047760594783, 'extracted_on': '2024-05-14T17:15:22+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mountain-view-transportation-management-association-mvgo-gtfs-2025.zip?alt=media
2174,MOVE Stanislaus,US,California,"{'minimum_latitude': 36.77304181138773, 'maximum_latitude': 38.57258200514849, 'minimum_longitude': -122.16031928717226, 'maximum_longitude': -119.77991647227012, 'extracted_on': '2024-11-12T16:54:53+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-move-stanislaus-gtfs-2174.zip?alt=media
583,Needles Area Transit,US,California,"{'minimum_latitude': 34.821873, 'maximum_latitude': 34.851116701061, 'minimum_longitude': -114.62423844998, 'maximum_longitude': -114.595169, 'extracted_on': '2022-03-16T20:10:03+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-needles-area-transit-gtfs-583.zip?alt=media
84,Nevada County Connects (Gold Country Stage),US,California,"{'minimum_latitude': 38.90302085, 'maximum_latitude': 39.3707053363352, 'minimum_longitude': -121.20505269, 'maximum_longitude': -120.990358820743, 'extracted_on': '2022-03-14T20:11:32+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-nevada-county-connects-gold-country-stage-gtfs-84.zip?alt=media
14,North County Transit District (NCTD),US,California,"{'minimum_latitude': 32.716895, 'maximum_latitude': 33.394164, 'minimum_longitude': -117.514206, 'maximum_longitude': -116.869776, 'extracted_on': '2022-03-14T20:05:11+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-north-county-transit-district-nctd-gtfs-14.zip?alt=media
2242,Norwalk Transit System (NTS),US,California,"{'minimum_latitude': 41.0215759277, 'maximum_latitude': 41.2362480164, 'minimum_longitude': -73.630867, 'maximum_longitude': -73.036446, 'extracted_on': '2024-11-26T22:01:43+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-norwalk-transit-system-nts-gtfs-2242.zip?alt=media
97,OmniTrans,US,California,"{'minimum_latitude': 33.975393, 'maximum_latitude': 34.189763, 'minimum_longitude': -117.751245, 'maximum_longitude': -117.034458, 'extracted_on': '2022-03-14T20:12:21+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-omnitrans-gtfs-97.zip?alt=media
15,Orange County Transportation Authority (OCTA),US,California,"{'minimum_latitude': 33.39627, 'maximum_latitude': 33.93947, 'minimum_longitude': -118.11913, 'maximum_longitude': -117.57766, 'extracted_on': '2022-03-14T20:06:24+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-orange-county-transportation-authority-octa-gtfs-15.zip?alt=media
2190,Palo Verde Valley Transit Agency,US,California,"{'minimum_latitude': 33.521321, 'maximum_latitude': 33.83888769, 'minimum_longitude': -116.5437887, 'maximum_longitude': -114.517118, 'extracted_on': '2024-11-18T18:34:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-palo-verde-valley-transit-agency-gtfs-2190.zip?alt=media
35,Palos Verdes Peninsula Transit Authority (PVPTA),US,California,"{'minimum_latitude': 33.720604, 'maximum_latitude': 33.819042, 'minimum_longitude': -118.423141, 'maximum_longitude': -118.287674940168, 'extracted_on': '2022-03-14T20:07:38+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-palos-verdes-peninsula-transit-authority-pvpta-gtfs-35.zip?alt=media
41,Pasadena Transit,US,California,"{'minimum_latitude': 34.127464, 'maximum_latitude': 34.197933, 'minimum_longitude': -118.185589, 'maximum_longitude': -118.068852, 'extracted_on': '2022-03-14T20:07:56+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-pasadena-transit-gtfs-41.zip?alt=media
72,Petaluma Transit,US,California,"{'minimum_latitude': 38.217522404908, 'maximum_latitude': 38.276555, 'minimum_longitude': -122.669474, 'maximum_longitude': -122.585068, 'extracted_on': '2022-03-14T20:10:49+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-petaluma-transit-gtfs-72.zip?alt=media
77,Placer County Transit,US,California,"{'minimum_latitude': 38.5727195121879, 'maximum_latitude': 39.2071204380246, 'minimum_longitude': -121.503338951854, 'maximum_longitude': -120.810972099331, 'extracted_on': '2022-03-14T20:11:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-placer-county-transit-gtfs-77.zip?alt=media
799,Playa Vista Shuttle,US,California,"{'minimum_latitude': 33.9667191271915, 'maximum_latitude': 33.9852910271979, 'minimum_longitude': -118.465265246182, 'maximum_longitude': -118.396746861953, 'extracted_on': '2022-03-17T15:20:31+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-playa-vista-shuttle-gtfs-799.zip?alt=media
119,Plumas Transit,US,California,"{'minimum_latitude': 39.766285, 'maximum_latitude': 40.3123914556704, 'minimum_longitude': -121.240784, 'maximum_longitude': -120.460815, 'extracted_on': '2022-03-14T21:12:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-plumas-transit-gtfs-119.zip?alt=media
48,Porterville Transit,US,California,"{'minimum_latitude': 36.027009, 'maximum_latitude': 36.098346, 'minimum_longitude': -119.079056, 'maximum_longitude': -118.77602944931, 'extracted_on': '2022-03-14T20:08:20+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-porterville-transit-gtfs-48.zip?alt=media
1972,Redding Area Bus Authority (RABA),US,California,"{'minimum_latitude': 40.43254, 'maximum_latitude': 40.888921, 'minimum_longitude': -122.572093, 'maximum_longitude': -121.65358, 'extracted_on': '2024-01-10T21:48:23+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-redding-area-bus-authority-raba-gtfs-1972.zip?alt=media
20,Redwood Coast Transit (RCT),US,California,"{'minimum_latitude': 40.868565, 'maximum_latitude': 41.957411, 'minimum_longitude': -124.216937405798, 'maximum_longitude': -123.96551954304, 'extracted_on': '2022-03-14T20:06:37+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-redwood-coast-transit-rct-gtfs-20.zip?alt=media
2279,Ridgecrest Transit,US,California,"{'minimum_latitude': 35.620793, 'maximum_latitude': 35.65181, 'minimum_longitude': -117.817103, 'maximum_longitude': -117.671554, 'extracted_on': '2024-11-27T21:19:18+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-ridgecrest-transit-gtfs-2279.zip?alt=media
81,Rio Vista Delta Breeze,US,California,"{'minimum_latitude': 37.997593, 'maximum_latitude': 38.2629, 'minimum_longitude': -122.0839, 'maximum_longitude': -121.612557023764, 'extracted_on': '2022-03-14T20:11:24+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-rio-vista-delta-breeze-gtfs-81.zip?alt=media
